gameorder,game_id,lg_id,_iscopy,variable,date_game,group,is_playoffs,team_id,fran_id,pts,elo_i,value,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
54840,200901230SAS,NBA,0,2009,1/23/2009,42,0,SAS,Spurs,94,1612.594,1613.9697,52.394409,NJN,Nets,91,1414.4948,1413.119,H,W,0.8476125,NULL
54853,200901250LAL,NBA,1,2009,1/25/2009,43,0,SAS,Spurs,85,1613.9697,1608.6885,51.881321,LAL,Lakers,99,1715.6987,1720.98,A,L,0.23844105,NULL
54867,200901270UTA,NBA,1,2009,1/27/2009,44,0,SAS,Spurs,106,1608.6885,1617.6852,52.753086,UTA,Jazz,100,1551.7699,1542.7732,A,W,0.43831664,NULL
54881,200901290PHO,NBA,1,2009,1/29/2009,45,0,SAS,Spurs,114,1617.6852,1629.6682,53.896355,PHO,Suns,104,1558.5189,1546.5359,A,W,0.4415046,NULL
54901,200901310SAS,NBA,0,2009,1/31/2009,46,0,SAS,Spurs,106,1629.6682,1637.3787,54.620541,NOH,Pelicans,93,1616.7999,1609.0895,H,W,0.65694785,NULL
54907,200902020GSW,NBA,1,2009,2/2/2009,47,0,SAS,Spurs,110,1637.3787,1641.9402,55.044552,GSW,Warriors,105,1431.1,1426.5385,A,W,0.64834887,NULL
54916,200902030DEN,NBA,1,2009,2/3/2009,48,0,SAS,Spurs,96,1641.9402,1634.8193,54.381187,DEN,Nuggets,104,1604.0055,1611.1263,A,L,0.41161895,NULL
54951,200902080BOS,NBA,1,2009,2/8/2009,49,0,SAS,Spurs,105,1634.8193,1648.6873,55.665512,BOS,Celtics,99,1731.1444,1717.2765,A,W,0.24413562,NULL
54973,200902100NJN,NBA,1,2009,2/10/2009,50,0,SAS,Spurs,108,1648.6873,1658.8735,56.588486,NJN,Nets,93,1478.0178,1467.8315,A,W,0.60032177,NULL
54984,200902110TOR,NBA,1,2009,2/11/2009,51,0,SAS,Spurs,89,1658.8735,1651.8422,55.953266,TOR,Raptors,91,1443.3623,1450.3937,A,L,0.66036832,NULL
54993,200902170NYK,NBA,1,2009,2/17/2009,52,0,SAS,Spurs,107,1651.8422,1641.0824,54.965073,NYK,Knicks,112,1418.5404,1429.3002,A,L,0.68294662,NULL
55010,200902190DET,NBA,1,2009,2/19/2009,53,0,SAS,Spurs,83,1641.0824,1646.0112,55.420124,DET,Pistons,79,1477.4923,1472.5635,A,W,0.59050512,NULL
55027,200902210WAS,NBA,1,2009,2/21/2009,54,0,SAS,Spurs,98,1646.0112,1654.4048,56.18576,WAS,Wizards,67,1326.4712,1318.0776,A,W,0.77967513,NULL
55049,200902240SAS,NBA,0,2009,2/24/2009,55,0,SAS,Spurs,93,1654.4048,1661.03,56.781582,DAL,Mavericks,76,1571.9473,1565.322,H,W,0.74083441,NULL
55060,200902250SAS,NBA,0,2009,2/25/2009,56,0,SAS,Spurs,99,1661.03,1666.9117,57.304073,POR,Trailblazers,84,1571.5996,1565.7179,H,W,0.74846631,NULL
55075,200902270SAS,NBA,0,2009,2/27/2009,57,0,SAS,Spurs,86,1666.9117,1652.4352,56.007168,CLE,Cavaliers,97,1685.78,1700.2566,H,L,0.61468095,NULL
55092,200903010POR,NBA,1,2009,3/1/2009,58,0,SAS,Spurs,84,1652.4352,1638.5708,54.731674,POR,Trailblazers,102,1577.3412,1591.2056,A,L,0.46421862,NULL
55093,200903020LAC,NBA,1,2009,3/2/2009,59,0,SAS,Spurs,106,1638.5708,1646.9554,55.506844,LAC,Clippers,78,1333.2258,1324.8412,A,W,0.7653181,NULL
55108,200903040DAL,NBA,1,2009,3/4/2009,60,0,SAS,Spurs,102,1646.9554,1640.2939,54.891914,DAL,Mavericks,107,1561.6559,1568.3174,A,L,0.47885698,NULL
55125,200903060SAS,NBA,0,2009,3/6/2009,61,0,SAS,Spurs,100,1640.2939,1642.429,55.089787,WAS,Wizards,78,1319.4939,1317.3589,H,W,0.91851354,NULL
55142,200903080SAS,NBA,0,2009,3/8/2009,62,0,SAS,Spurs,103,1642.429,1645.2964,55.354374,PHO,Suns,98,1539.1829,1536.3154,H,W,0.76314116,NULL
55155,200903100SAS,NBA,0,2009,3/10/2009,63,0,SAS,Spurs,100,1645.2964,1649.4067,55.731281,CHA,Hornets,86,1495.3633,1491.2529,H,W,0.808258,NULL
55168,200903120SAS,NBA,0,2009,3/12/2009,64,0,SAS,Spurs,95,1649.4067,1639.9355,54.858624,LAL,Lakers,102,1716.0342,1725.5054,H,L,0.54787982,NULL
55182,200903140HOU,NBA,1,2009,3/14/2009,65,0,SAS,Spurs,88,1639.9355,1647.0685,55.517216,HOU,Rockets,85,1611.4254,1604.2925,A,W,0.39854562,NULL
55201,200903160OKC,NBA,1,2009,3/16/2009,66,0,SAS,Spurs,76,1647.0685,1638.7922,54.752293,OKC,Thunder,78,1369.8491,1378.1254,A,L,0.73500311,NULL
55208,200903170SAS,NBA,0,2009,3/17/2009,67,0,SAS,Spurs,93,1638.7922,1639.9401,54.859043,MIN,Timberwolves,86,1337.1738,1336.026,H,W,0.90985793,NULL
55233,200903200SAS,NBA,0,2009,3/20/2009,68,0,SAS,Spurs,77,1639.9401,1633.0375,54.21394,BOS,Celtics,80,1678.7709,1685.6735,H,L,0.58713114,NULL
55247,200903220SAS,NBA,0,2009,3/22/2009,69,0,SAS,Spurs,85,1633.0375,1626.1329,53.561268,HOU,Rockets,87,1623.8939,1630.7985,H,L,0.65209955,NULL
55258,200903240SAS,NBA,0,2009,3/24/2009,70,0,SAS,Spurs,107,1626.1329,1627.1841,53.661095,GSW,Warriors,106,1438.0657,1437.0145,H,W,0.84000272,NULL
55260,200903250ATL,NBA,1,2009,3/25/2009,71,0,SAS,Spurs,102,1627.1841,1638.2395,54.700813,ATL,Hawks,92,1544.7073,1533.6519,A,W,0.47480345,NULL
55282,200903270SAS,NBA,0,2009,3/27/2009,72,0,SAS,Spurs,111,1638.2395,1639.6106,54.828426,LAC,Clippers,98,1302.8942,1301.5231,H,W,0.92456478,NULL
55298,200903290NOH,NBA,1,2009,3/29/2009,73,0,SAS,Spurs,86,1639.6106,1633.5076,54.258114,NOH,Pelicans,90,1549.1987,1555.3018,A,L,0.48620504,NULL
55313,200903310SAS,NBA,0,2009,3/31/2009,74,0,SAS,Spurs,95,1633.5076,1623.2114,53.282948,OKC,Thunder,96,1361.6586,1371.9547,H,L,0.89478099,NULL
55329,200904030IND,NBA,1,2009,4/3/2009,75,0,SAS,Spurs,126,1623.2114,1628.9894,53.832161,IND,Pacers,121,1472.293,1466.515,A,W,0.57275736,NULL
55343,200904050CLE,NBA,1,2009,4/5/2009,76,0,SAS,Spurs,81,1628.9894,1621.1599,53.086758,CLE,Cavaliers,101,1700.2483,1708.0778,A,L,0.27173346,NULL
55360,200904070OKC,NBA,1,2009,4/7/2009,77,0,SAS,Spurs,99,1621.1599,1625.9695,53.545731,OKC,Thunder,89,1343.6268,1338.8173,A,W,0.73535472,NULL
55373,200904080SAS,NBA,0,2009,4/8/2009,78,0,SAS,Spurs,83,1625.9695,1609.4871,51.959148,POR,Trailblazers,95,1619.8643,1636.3467,H,L,0.64812118,NULL
55388,200904100SAS,NBA,0,2009,4/10/2009,79,0,SAS,Spurs,105,1609.4871,1614.1461,52.41148,UTA,Jazz,99,1587.0605,1582.4015,H,W,0.66923869,NULL
55401,200904120SAC,NBA,1,2009,4/12/2009,80,0,SAS,Spurs,95,1614.1461,1616.0367,52.594189,SAC,Kings,92,1274.8955,1273.0049,A,W,0.79854691,NULL
55406,200904130GSW,NBA,1,2009,4/13/2009,81,0,SAS,Spurs,101,1616.0367,1631.4677,54.066189,GSW,Warriors,72,1434.7937,1419.3628,A,W,0.61483276,NULL
55431,200904150SAS,NBA,0,2009,4/15/2009,82,0,SAS,Spurs,105,1631.4677,1634.9646,54.394802,NOH,Pelicans,98,1532.1522,1528.6553,H,W,0.75902689,NULL
55435,200904180SAS,NBA,0,2009,4/18/2009,83,1,SAS,Spurs,97,1634.9646,1620.8444,53.05653,DAL,Mavericks,105,1595.3564,1609.4767,H,L,0.69075453,NULL
55441,200904200SAS,NBA,0,2009,4/20/2009,84,1,SAS,Spurs,105,1620.8444,1631.5817,54.076931,DAL,Mavericks,84,1609.4767,1598.7394,H,W,0.65499842,NULL
55449,200904230DAL,NBA,1,2009,4/23/2009,85,1,SAS,Spurs,67,1631.5817,1618.5688,52.838104,DAL,Mavericks,88,1598.7394,1611.7522,A,L,0.40453827,NULL
55454,200904250DAL,NBA,1,2009,4/25/2009,86,1,SAS,Spurs,90,1618.5688,1611.8832,52.192146,DAL,Mavericks,99,1611.7522,1618.4379,A,L,0.36902392,NULL
55468,200904280SAS,NBA,0,2009,4/28/2009,87,1,SAS,Spurs,93,1611.8832,1595.1621,50.550716,DAL,Mavericks,106,1618.4379,1635.1589,H,L,0.63132715,NULL
55531,200910280SAS,NBA,0,2010,10/28/2009,1,0,SAS,Spurs,113,1572.6216,1579.0587,48.873238,NOH,Pelicans,96,1484.3794,1477.9423,H,W,0.74717635,NULL
55533,200910290CHI,NBA,1,2010,10/29/2009,2,0,SAS,Spurs,85,1579.0587,1571.8801,48.145519,CHI,Bulls,92,1520.4137,1527.5923,A,L,0.4407649,NULL
55553,200910310SAS,NBA,0,2010,10/31/2009,3,0,SAS,Spurs,113,1571.8801,1574.9554,48.457874,SAC,Kings,94,1331.8186,1328.7433,H,W,0.87626773,NULL
55587,200911050UTA,NBA,1,2010,11/5/2009,4,0,SAS,Spurs,99,1574.9554,1563.8818,47.32922,UTA,Jazz,113,1514.062,1525.1356,A,L,0.44395763,NULL
55600,200911060POR,NBA,1,2010,11/6/2009,5,0,SAS,Spurs,84,1563.8818,1557.0022,46.622929,POR,Trailblazers,96,1590.4225,1597.3021,A,L,0.32554013,NULL
55618,200911090SAS,NBA,0,2010,11/9/2009,6,0,SAS,Spurs,131,1557.0022,1560.8024,47.013519,TOR,Raptors,124,1474.2778,1470.4777,H,W,0.74112922,NULL
55636,200911110SAS,NBA,0,2010,11/11/2009,7,0,SAS,Spurs,92,1560.8024,1568.7372,47.825409,DAL,Mavericks,83,1608.124,1600.1892,H,W,0.57523459,NULL
55657,200911140SAS,NBA,0,2010,11/14/2009,8,0,SAS,Spurs,98,1568.7372,1558.0535,46.731087,OKC,Thunder,101,1444.6093,1455.293,H,L,0.78417832,NULL
55676,200911180DAL,NBA,1,2010,11/18/2009,9,0,SAS,Spurs,94,1558.0535,1554.4738,46.362465,DAL,Mavericks,99,1616.4966,1620.0763,A,L,0.28657603,NULL
55688,200911190SAS,NBA,0,2010,11/19/2009,10,0,SAS,Spurs,83,1554.4738,1542.1151,45.083412,UTA,Jazz,90,1535.616,1547.9746,H,L,0.66467553,NULL
55706,200911210SAS,NBA,0,2010,11/21/2009,11,0,SAS,Spurs,106,1542.1151,1547.5084,45.642731,WAS,Wizards,84,1385.2693,1379.876,H,W,0.81434947,NULL
55717,200911230SAS,NBA,0,2010,11/23/2009,12,0,SAS,Spurs,112,1547.5084,1554.2998,46.344532,MIL,Bucks,98,1496.8591,1490.0677,H,W,0.70416421,NULL
55735,200911250SAS,NBA,0,2010,11/25/2009,13,0,SAS,Spurs,118,1554.2998,1559.3182,46.861103,GSW,Warriors,104,1442.5621,1437.5437,H,W,0.77186286,NULL
55742,200911270HOU,NBA,1,2010,11/27/2009,14,0,SAS,Spurs,92,1559.3182,1572.9991,48.259277,HOU,Rockets,84,1587.2959,1573.615,A,W,0.32372648,NULL
55763,200911290SAS,NBA,0,2010,11/29/2009,15,0,SAS,Spurs,97,1572.9991,1575.9355,48.557236,PHI,Sixers,89,1425.306,1422.3696,H,W,0.8062517,NULL
55787,200912030SAS,NBA,0,2010,12/3/2009,16,0,SAS,Spurs,83,1575.9355,1566.7601,47.623608,BOS,Celtics,90,1651.7354,1660.9108,H,L,0.53477067,NULL
55806,200912050SAS,NBA,0,2010,12/5/2009,17,0,SAS,Spurs,99,1566.7601,1557.2694,46.650429,DEN,Nuggets,106,1632.7881,1642.2788,H,L,0.54873449,NULL
55815,200912070UTA,NBA,1,2010,12/7/2009,18,0,SAS,Spurs,101,1557.2694,1553.4182,46.253601,UTA,Jazz,104,1549.7827,1553.6339,A,L,0.36992246,NULL
55832,200912090SAS,NBA,0,2010,12/9/2009,19,0,SAS,Spurs,118,1553.4182,1556.6841,46.590183,SAC,Kings,106,1379.3225,1376.0566,H,W,0.82889581,NULL
55845,200912110SAS,NBA,0,2010,12/11/2009,20,0,SAS,Spurs,104,1556.6841,1564.5824,47.400936,CHA,Hornets,85,1494.5284,1486.6301,H,W,0.71777326,NULL
55856,200912130LAC,NBA,1,2010,12/13/2009,21,0,SAS,Spurs,115,1564.5824,1577.3663,48.702122,LAC,Clippers,90,1364.6696,1351.8856,A,W,0.63994944,NULL
55872,200912150PHO,NBA,1,2010,12/15/2009,22,0,SAS,Spurs,104,1577.3663,1569.4739,47.90052,PHO,Suns,116,1573.4146,1581.307,A,L,0.36519229,NULL
55876,200912160GSW,NBA,1,2010,12/16/2009,23,0,SAS,Spurs,103,1569.4739,1578.7504,48.842083,GSW,Warriors,91,1411.3569,1402.0804,A,W,0.5828656,NULL
55908,200912190SAS,NBA,0,2010,12/19/2009,24,0,SAS,Spurs,100,1578.7504,1579.9779,48.966061,IND,Pacers,99,1419.2802,1418.0526,H,W,0.81662256,NULL
55920,200912210SAS,NBA,0,2010,12/21/2009,25,0,SAS,Spurs,103,1579.9779,1583.5286,49.323807,LAC,Clippers,87,1386.5891,1383.0385,H,W,0.84407705,NULL
55939,200912230SAS,NBA,0,2010,12/23/2009,26,0,SAS,Spurs,94,1583.5286,1574.6444,48.426323,POR,Trailblazers,98,1580.2828,1589.167,H,L,0.6443581,NULL
55949,200912260MIL,NBA,1,2010,12/26/2009,27,0,SAS,Spurs,112,1574.6444,1586.9561,49.667896,MIL,Bucks,97,1450.9158,1438.6041,A,W,0.53409529,NULL
55959,200912270NYK,NBA,1,2010,12/27/2009,28,0,SAS,Spurs,95,1586.9561,1594.0574,50.376698,NYK,Knicks,88,1442.8982,1435.7969,A,W,0.56306666,NULL
55973,200912290SAS,NBA,0,2010,12/29/2009,29,0,SAS,Spurs,117,1594.0574,1596.4218,50.611412,MIN,Timberwolves,99,1314.6255,1312.2611,H,W,0.89882034,NULL
55989,200912310SAS,NBA,0,2010,12/31/2009,30,0,SAS,Spurs,108,1596.4218,1605.9158,51.54705,MIA,Heat,78,1505.7758,1496.2817,H,W,0.74978137,NULL
56004,201001020WAS,NBA,1,2010,1/2/2010,31,0,SAS,Spurs,97,1605.9158,1612.6526,52.203972,WAS,Wizards,86,1386.8387,1380.1019,A,W,0.66495681,NULL
56009,201001030TOR,NBA,1,2010,1/3/2010,32,0,SAS,Spurs,86,1612.6526,1605.1199,51.469051,TOR,Raptors,91,1493.7926,1501.3253,A,L,0.52711511,NULL
56031,201001060SAS,NBA,0,2010,1/6/2010,33,0,SAS,Spurs,112,1605.1199,1608.5737,51.80695,DET,Pistons,92,1379.3131,1375.8593,H,W,0.86709273,NULL
56044,201001080SAS,NBA,0,2010,1/8/2010,34,0,SAS,Spurs,103,1608.5737,1595.7144,50.541256,DAL,Mavericks,112,1625.8584,1638.7178,H,L,0.6168378,NULL
56057,201001100SAS,NBA,0,2010,1/10/2010,35,0,SAS,Spurs,97,1595.7144,1597.1779,50.686333,NJN,Nets,85,1280.1907,1278.7272,H,W,0.91621113,NULL
56072,201001120SAS,NBA,0,2010,1/12/2010,36,0,SAS,Spurs,105,1597.1779,1612.6506,52.203785,LAL,Lakers,85,1681.9253,1666.4525,H,W,0.52193612,NULL
56082,201001130OKC,NBA,1,2010,1/13/2010,37,0,SAS,Spurs,109,1612.6506,1616.8314,52.608383,OKC,Thunder,108,1521.9232,1517.7424,A,W,0.48665887,NULL
56088,201001150CHA,NBA,1,2010,1/15/2010,38,0,SAS,Spurs,76,1616.8314,1602.6299,51.224495,CHA,Hornets,92,1514.0729,1528.2744,A,L,0.50396979,NULL
56104,201001160MEM,NBA,1,2010,1/16/2010,39,0,SAS,Spurs,86,1602.6299,1595.4768,50.517685,MEM,Grizzlies,92,1523.3646,1530.5177,A,L,0.47019571,NULL
56119,201001180NOH,NBA,1,2010,1/18/2010,40,0,SAS,Spurs,97,1595.4768,1603.8597,51.345383,NOH,Pelicans,90,1494.5131,1486.1301,A,W,0.50138694,NULL
56135,201001200SAS,NBA,0,2010,1/20/2010,41,0,SAS,Spurs,98,1603.8597,1591.5613,50.128204,UTA,Jazz,105,1586.7345,1599.033,H,L,0.662449,NULL
56149,201001220SAS,NBA,0,2010,1/22/2010,42,0,SAS,Spurs,109,1591.5613,1579.058,48.873165,HOU,Rockets,116,1568.5503,1581.0536,H,L,0.66998297,NULL
56172,201001250SAS,NBA,0,2010,1/25/2010,43,0,SAS,Spurs,93,1579.058,1566.9639,47.644417,CHI,Bulls,98,1500.4808,1512.575,H,L,0.73652267,NULL
56188,201001270SAS,NBA,0,2010,1/27/2010,44,0,SAS,Spurs,105,1566.9639,1577.2078,48.686073,ATL,Hawks,90,1597.6367,1587.3928,H,W,0.5984664,NULL
56203,201001290SAS,NBA,0,2010,1/29/2010,45,0,SAS,Spurs,104,1577.2078,1582.1132,49.181355,MEM,Grizzlies,97,1547.6661,1542.7607,H,W,0.67824137,NULL
56218,201001310SAS,NBA,0,2010,1/31/2010,46,0,SAS,Spurs,89,1582.1132,1566.3821,47.58498,DEN,Nuggets,103,1623.863,1639.5941,H,L,0.58305198,NULL
56242,201002030SAC,NBA,1,2010,2/3/2010,47,0,SAS,Spurs,115,1566.3821,1569.1676,47.869301,SAC,Kings,113,1334.3822,1331.5967,A,W,0.68132168,NULL
56246,201002040POR,NBA,1,2010,2/4/2010,48,0,SAS,Spurs,93,1569.1676,1565.2783,47.472134,POR,Trailblazers,96,1559.4255,1563.3148,A,L,0.37295359,NULL
56263,201002060LAC,NBA,1,2010,2/6/2010,49,0,SAS,Spurs,98,1565.2783,1577.5272,48.718399,LAC,Clippers,81,1418.8922,1406.6433,A,W,0.56636119,NULL
56271,201002080LAL,NBA,1,2010,2/8/2010,50,0,SAS,Spurs,89,1577.5272,1572.9944,48.258793,LAL,Lakers,101,1689.5818,1694.1146,A,L,0.22781605,NULL
56295,201002110DEN,NBA,1,2010,2/11/2010,51,0,SAS,Spurs,111,1572.9944,1599.7656,50.942223,DEN,Nuggets,92,1645.6226,1618.8513,A,W,0.27017641,NULL
56308,201002170IND,NBA,1,2010,2/17/2010,52,0,SAS,Spurs,90,1599.7656,1603.4835,51.308426,IND,Pacers,87,1399.2511,1395.5332,A,W,0.64074707,NULL
56327,201002190PHI,NBA,1,2010,2/19/2010,53,0,SAS,Spurs,94,1603.4835,1588.9,49.862488,PHI,Sixers,106,1437.6416,1452.2251,A,L,0.59363592,NULL
56339,201002210DET,NBA,1,2010,2/21/2010,54,0,SAS,Spurs,101,1588.9,1575.0304,48.465477,DET,Pistons,109,1355.918,1369.7876,A,L,0.68254805,NULL
56367,201002240SAS,NBA,0,2010,2/24/2010,55,0,SAS,Spurs,95,1575.0304,1581.2255,49.091904,OKC,Thunder,87,1580.3389,1574.1438,H,W,0.63299531,NULL
56377,201002260HOU,NBA,1,2010,2/26/2010,56,0,SAS,Spurs,104,1581.2255,1574.7793,48.440006,HOU,Rockets,109,1504.5186,1510.9647,A,L,0.46652865,NULL
56400,201002280SAS,NBA,0,2010,2/28/2010,57,0,SAS,Spurs,113,1574.7793,1578.5411,48.820934,PHO,Suns,110,1576.9231,1573.1613,H,W,0.63721704,NULL
56407,201003010NOH,NBA,1,2010,3/1/2010,58,0,SAS,Spurs,106,1578.5411,1592.181,50.189968,NOH,Pelicans,92,1494.7856,1481.1458,A,W,0.47663927,NULL
56437,201003050SAS,NBA,0,2010,3/5/2010,59,0,SAS,Spurs,102,1592.181,1596.2987,50.599213,NOH,Pelicans,91,1472.1884,1468.0707,H,W,0.7801224,NULL
56442,201003060MEM,NBA,1,2010,3/6/2010,60,0,SAS,Spurs,102,1596.2987,1606.7505,51.628769,MEM,Grizzlies,92,1498.2424,1487.7906,A,W,0.49720275,NULL
56455,201003080CLE,NBA,1,2010,3/8/2010,61,0,SAS,Spurs,95,1606.7505,1605.0518,51.462372,CLE,Cavaliers,97,1738.6111,1740.3098,A,L,0.2083835,NULL
56476,201003100SAS,NBA,0,2010,3/10/2010,62,0,SAS,Spurs,97,1605.0518,1606.7449,51.62822,NYK,Knicks,87,1334.2307,1332.5376,H,W,0.89422256,NULL
56486,201003120MIN,NBA,1,2010,3/12/2010,63,0,SAS,Spurs,103,1606.7449,1612.7039,52.20895,MIN,Timberwolves,85,1295.541,1289.582,A,W,0.7713213,NULL
56497,201003130SAS,NBA,0,2010,3/13/2010,64,0,SAS,Spurs,118,1612.7039,1616.5057,52.576954,LAC,Clippers,88,1352.9548,1349.153,H,W,0.88804066,NULL
56517,201003160MIA,NBA,1,2010,3/16/2010,65,0,SAS,Spurs,88,1616.5057,1629.3779,53.807644,MIA,Heat,76,1544.7791,1531.9069,A,W,0.45940101,NULL
56528,201003170ORL,NBA,1,2010,3/17/2010,66,0,SAS,Spurs,84,1629.3779,1618.0865,52.729378,ORL,Magic,110,1662.8118,1674.1031,A,L,0.31688875,NULL
56543,201003190SAS,NBA,0,2010,3/19/2010,67,0,SAS,Spurs,147,1618.0865,1622.3097,53.134842,GSW,Warriors,116,1372.5583,1368.3352,H,W,0.87963945,NULL
56552,201003210ATL,NBA,1,2010,3/21/2010,68,0,SAS,Spurs,114,1622.3097,1617.1042,52.634701,ATL,Hawks,119,1598.3147,1603.5201,A,L,0.39233208,NULL
56565,201003220OKC,NBA,1,2010,3/22/2010,69,0,SAS,Spurs,99,1617.1042,1624.2068,53.316143,OKC,Thunder,96,1587.2362,1580.1337,A,W,0.40042084,NULL
56582,201003240SAS,NBA,0,2010,3/24/2010,70,0,SAS,Spurs,83,1624.2068,1613.3278,52.269474,LAL,Lakers,92,1692.9546,1703.8336,H,L,0.54485464,NULL
56596,201003260SAS,NBA,0,2010,3/26/2010,71,0,SAS,Spurs,102,1613.3278,1621.6086,53.067711,CLE,Cavaliers,97,1759.7955,1751.5146,H,W,0.43352339,NULL
56604,201003280BOS,NBA,1,2010,3/28/2010,72,0,SAS,Spurs,94,1621.6086,1643.5858,55.136879,BOS,Celtics,73,1598.2982,1576.321,A,W,0.39139295,NULL
56615,201003290NJN,NBA,1,2010,3/29/2010,73,0,SAS,Spurs,84,1643.5858,1627.1449,53.59589,NJN,Nets,90,1268.8466,1285.2875,A,L,0.82942057,NULL
56633,201003310SAS,NBA,0,2010,3/31/2010,74,0,SAS,Spurs,119,1627.1449,1632.0883,54.063644,HOU,Rockets,102,1487.5072,1482.5638,H,W,0.79890513,NULL
56646,201004020SAS,NBA,0,2010,4/2/2010,75,0,SAS,Spurs,112,1632.0883,1642.3629,55.023731,ORL,Magic,100,1699.3691,1689.0945,H,W,0.5469479,NULL
56660,201004040LAL,NBA,1,2010,4/4/2010,76,0,SAS,Spurs,100,1642.3629,1666.4836,57.208977,LAL,Lakers,81,1674.9221,1650.8014,A,W,0.31797963,NULL
56671,201004060SAC,NBA,1,2010,4/6/2010,77,0,SAS,Spurs,95,1666.4836,1669.5626,57.480618,SAC,Kings,86,1314.6173,1311.5383,A,W,0.80997676,NULL
56685,201004070PHO,NBA,1,2010,4/7/2010,78,0,SAS,Spurs,101,1669.5626,1660.528,56.678741,PHO,Suns,112,1620.6487,1629.6833,A,L,0.42700654,NULL
56702,201004090SAS,NBA,0,2010,4/9/2010,79,0,SAS,Spurs,99,1660.528,1640.5883,54.8591,MEM,Grizzlies,107,1469.4109,1489.3506,H,L,0.84234816,NULL
56704,201004100DEN,NBA,1,2010,4/10/2010,80,0,SAS,Spurs,104,1640.5883,1661.932,56.80431,DEN,Nuggets,85,1630.4752,1609.1315,A,W,0.37345314,NULL
56728,201004120SAS,NBA,0,2010,4/12/2010,81,0,SAS,Spurs,133,1661.932,1663.1735,56.915047,MIN,Timberwolves,111,1250.2902,1249.0487,H,W,0.95003837,NULL
56736,201004140DAL,NBA,1,2010,4/14/2010,82,0,SAS,Spurs,89,1663.1735,1655.5852,56.233959,DAL,Mavericks,96,1590.4426,1598.0309,A,L,0.46083689,NULL
56751,201004180DAL,NBA,1,2010,4/18/2010,83,1,SAS,Spurs,94,1655.5852,1649.0156,55.636303,DAL,Mavericks,100,1598.0309,1604.6005,A,L,0.43921787,NULL
56761,201004210DAL,NBA,1,2010,4/21/2010,84,1,SAS,Spurs,102,1649.0156,1664.6111,57.042942,DAL,Mavericks,88,1604.6005,1589.005,A,W,0.42068255,NULL
56767,201004230SAS,NBA,0,2010,4/23/2010,85,1,SAS,Spurs,94,1664.6111,1667.5702,57.305031,DAL,Mavericks,90,1589.005,1586.0459,H,W,0.73319036,NULL
56775,201004250SAS,NBA,0,2010,4/25/2010,86,1,SAS,Spurs,92,1667.5702,1670.1106,57.528786,DAL,Mavericks,89,1586.0459,1583.5055,H,W,0.73980165,NULL
56782,201004270DAL,NBA,1,2010,4/27/2010,87,1,SAS,Spurs,81,1670.1106,1653.4536,56.040844,DAL,Mavericks,103,1583.5055,1600.1625,A,L,0.48073274,NULL
56787,201004290SAS,NBA,0,2010,4/29/2010,88,1,SAS,Spurs,97,1653.4536,1658.8646,56.529537,DAL,Mavericks,87,1600.1625,1594.7515,H,W,0.70732236,NULL
56795,201005030PHO,NBA,1,2010,5/3/2010,89,1,SAS,Spurs,102,1658.8646,1653.0568,56.004807,PHO,Suns,111,1683.415,1689.2229,A,L,0.32806063,NULL
56798,201005050PHO,NBA,1,2010,5/5/2010,90,1,SAS,Spurs,102,1653.0568,1647.9233,55.536228,PHO,Suns,110,1689.2229,1694.3563,A,L,0.31349391,NULL
56801,201005070SAS,NBA,0,2010,5/7/2010,91,1,SAS,Spurs,96,1647.9233,1632.4303,54.095871,PHO,Suns,110,1694.3563,1709.8494,H,L,0.57648408,NULL
56805,201005090SAS,NBA,0,2010,5/9/2010,92,1,SAS,Spurs,101,1632.4303,1624.0442,53.300625,PHO,Suns,107,1709.8494,1718.2355,H,L,0.53245091,NULL
56843,201010270SAS,NBA,0,2011,10/27/2010,1,0,SAS,Spurs,122,1594.2832,1599.3099,50.849224,IND,Pacers,109,1492.3812,1487.3545,H,W,0.76173973,NULL
56867,201010300SAS,NBA,0,2011,10/30/2010,2,0,SAS,Spurs,90,1599.3099,1580.1602,48.935425,NOH,Pelicans,99,1461.8961,1481.0459,H,L,0.79684061,NULL
56873,201011010LAC,NBA,1,2011,11/1/2010,3,0,SAS,Spurs,97,1580.1602,1585.6653,49.489708,LAC,Clippers,88,1344.0592,1338.5541,A,W,0.68642533,NULL
56890,201011030PHO,NBA,1,2011,11/3/2010,4,0,SAS,Spurs,112,1585.6653,1593.3541,50.258423,PHO,Suns,110,1633.916,1626.2272,A,W,0.29872018,NULL
56913,201011060SAS,NBA,0,2011,11/6/2010,5,0,SAS,Spurs,124,1593.3541,1595.4198,50.463806,HOU,Rockets,121,1471.0514,1468.9857,H,W,0.78239489,NULL
56922,201011080CHA,NBA,1,2011,11/8/2010,6,0,SAS,Spurs,95,1595.4198,1601.6678,51.081947,CHA,Hornets,91,1492.1283,1485.8802,A,W,0.50473672,NULL
56942,201011100SAS,NBA,0,2011,11/10/2010,7,0,SAS,Spurs,107,1601.6678,1603.7915,51.290958,LAC,Clippers,95,1350.3823,1348.2587,H,W,0.88310438,NULL
56965,201011130SAS,NBA,0,2011,11/13/2010,8,0,SAS,Spurs,116,1603.7915,1608.5016,51.75248,PHI,Sixers,93,1416.1576,1411.4475,H,W,0.8396672,NULL
