year_id,date_game,month,week,seasongame,pts,elo_i,elo_n,win_equiv,opp_id,opp_pts,game_location,game_result
1997,3/7/1997,,,60,106,1279.8937,1290.453,21.632444,TOR,103,A,W
1997,3/8/1997,,,61,102,1290.453,1305.7527,22.902027,IND,98,A,W
1997,3/11/1997,,,62,79,1305.7527,1297.4518,22.207571,HOU,103,H,L
1997,3/14/1997,,,63,103,1297.4518,1304.6108,22.805714,BOS,92,H,W
1997,3/15/1997,,,64,105,1304.6108,1296.7004,22.14537,DEN,121,A,L
1997,3/17/1997,,,65,85,1296.7004,1283.528,21.072872,WSB,109,H,L
1997,3/20/1997,,,66,106,1283.528,1281.5876,20.917797,PHO,113,A,L
1997,3/21/1997,,,67,110,1281.5876,1279.1641,20.725153,SAC,114,A,L
1997,3/23/1997,,,68,91,1279.1641,1274.9102,20.389872,LAC,106,A,L
1997,3/25/1997,,,69,64,1274.9102,1285.9204,21.265118,CLE,59,H,W
1997,3/27/1997,,,70,97,1285.9204,1297.2241,22.188713,ORL,93,H,W
1997,3/29/1997,,,71,102,1297.2241,1294.5295,21.96627,UTA,115,H,L
1997,4/2/1997,,,72,92,1294.5295,1291.2672,21.69886,DET,99,H,L
1997,4/4/1997,,,73,94,1291.2672,1321.3462,24.241892,LAL,83,A,W
1997,4/5/1997,,,74,103,1321.3462,1314.2871,23.629717,GSW,120,A,L
1997,4/7/1997,,,75,93,1314.2871,1313.0087,23.519836,UTA,116,A,L
1997,4/8/1997,,,76,96,1313.0087,1317.9142,23.943113,DEN,90,H,W
1997,4/10/1997,,,77,81,1317.9142,1309.6488,23.232525,POR,98,H,L
1997,4/12/1997,,,78,91,1309.6488,1307.3733,23.039148,SEA,96,H,L
1997,4/14/1997,,,79,106,1307.3733,1301.9948,22.585993,SAC,120,A,L
1997,4/15/1997,,,80,88,1301.9948,1300.1566,22.4324,SEA,108,A,L
1997,4/18/1997,,,81,95,1300.1566,1294.593,21.971495,PHO,106,H,L
1997,4/20/1997,,,82,99,1294.593,1292.4073,21.792078,HOU,103,H,L
1998,10/31/1997,,,1,107,1345.5555,1360.5481,27.473259,DEN,96,A,W
1998,11/1/1997,,,2,83,1360.5481,1367.3336,28.111145,CLE,80,H,W
1998,11/3/1997,,,3,83,1367.3336,1366.6538,28.046917,CHI,87,A,L
1998,11/5/1997,,,4,87,1366.6538,1371.0973,28.467991,VAN,79,H,W
1998,11/8/1997,,,5,87,1371.0973,1385.3503,29.838055,UTA,80,H,W
1998,11/10/1997,,,6,100,1385.3503,1392.9956,30.58445,TOR,98,A,W
1998,11/11/1997,,,7,93,1392.9956,1400.1035,31.285082,MIN,92,A,W
1998,11/13/1997,,,8,100,1400.1035,1394.4706,30.729322,LAL,109,H,L
1998,11/15/1997,,,9,94,1394.4706,1382.3601,29.548248,MIN,105,H,L
1998,11/19/1997,,,10,108,1382.3601,1391.6909,30.456535,GSW,87,H,W
1998,11/21/1997,,,11,74,1391.6909,1388.5978,30.154158,SEA,94,A,L
1998,11/22/1997,,,12,74,1388.5978,1384.3586,29.741806,UTA,103,A,L
1998,11/25/1997,,,13,102,1384.3586,1396.7283,30.951601,DAL,91,A,W
1998,11/26/1997,,,14,94,1396.7283,1390.3038,30.320782,WAS,98,H,L
1998,11/29/1997,,,15,96,1390.3038,1394.7244,30.754276,DAL,87,H,W
1998,11/30/1997,,,16,96,1394.7244,1392.2603,30.512327,ATL,108,A,L
1998,12/2/1997,,,17,90,1392.2603,1404.915,31.762821,NYK,84,H,W
1998,12/4/1997,,,18,96,1404.915,1399.9666,31.271523,LAC,100,A,L
1998,12/5/1997,,,19,88,1399.9666,1398.0334,31.080391,LAL,98,A,L
1998,12/9/1997,,,20,78,1398.0334,1393.0393,30.588739,HOU,108,A,L
1998,12/10/1997,,,21,102,1393.0393,1401.0724,31.381062,LAC,87,H,W
1998,12/13/1997,,,22,107,1401.0724,1424.5306,33.736629,ORL,78,H,W
1998,12/16/1997,,,23,99,1424.5306,1434.9547,34.800526,DEN,85,A,W
1998,12/17/1997,,,24,98,1434.9547,1439.4789,35.265034,VAN,87,H,W
1998,12/20/1997,,,25,100,1439.4789,1454.6115,36.829002,HOU,87,H,W
1998,12/23/1997,,,26,91,1454.6115,1468.9065,38.317848,IND,79,H,W
1998,12/26/1997,,,27,101,1468.9065,1475.4209,38.998936,BOS,86,H,W
1998,12/28/1997,,,28,79,1475.4209,1473.1079,38.756962,POR,82,A,L
1998,12/30/1997,,,29,124,1473.1079,1481.1403,39.597824,VAN,115,A,W
1998,1/2/1998,,,30,85,1481.1403,1495.1466,41.066483,POR,69,H,W
1998,1/3/1998,,,31,84,1495.1466,1511.5115,42.78196,MIA,77,A,W
1998,1/5/1998,,,32,74,1511.5115,1519.7234,43.640816,ORL,69,A,W
1998,1/7/1998,,,33,96,1519.7234,1520.8381,43.75724,DEN,89,H,W
1998,1/9/1998,,,34,79,1520.8381,1511.7158,42.803352,PHO,100,A,L
1998,1/10/1998,,,35,109,1511.7158,1526.0804,44.304123,SAC,67,H,W
1998,1/13/1998,,,36,97,1526.0804,1535.3296,45.266003,BOS,88,A,W
1998,1/14/1998,,,37,89,1535.3296,1550.4844,46.831364,WAS,79,A,W
1998,1/16/1998,,,38,76,1550.4844,1560.4811,47.854813,CHH,71,A,W
1998,1/18/1998,,,39,98,1560.4811,1568.1486,48.633961,MIL,92,A,W
1998,1/19/1998,,,40,84,1568.1486,1558.965,47.700127,NJN,95,A,L
1998,1/21/1998,,,41,90,1558.965,1569.1147,48.73175,ATL,76,H,W
1998,1/23/1998,,,42,81,1569.1147,1570.2705,48.848606,DAL,75,H,W
1998,1/24/1998,,,43,87,1570.2705,1552.1761,47.005123,HOU,112,A,L
1998,1/26/1998,,,44,115,1552.1761,1562.4117,48.051506,HOU,90,H,W
1998,1/28/1998,,,45,109,1562.4117,1565.5159,48.367046,LAC,86,H,W
1998,1/30/1998,,,46,97,1565.5159,1570.5544,48.877296,LAC,87,A,W
1998,2/1/1998,,,47,103,1570.5544,1578.0953,49.636196,SAC,97,A,W
1998,2/3/1998,,,48,105,1578.0953,1581.8492,50.011723,GSW,96,A,W
1998,2/11/1998,,,49,105,1581.8492,1577.7163,49.598194,SEA,106,H,L
1998,2/14/1998,,,50,81,1577.7163,1560.2249,47.828686,PHO,94,H,L
1998,2/17/1998,,,51,95,1560.2249,1562.3538,48.045605,DET,94,H,W
1998,2/19/1998,,,52,87,1562.3538,1565.9966,48.415833,DAL,81,A,W
1998,2/21/1998,,,53,77,1565.9966,1561.504,47.959072,UTA,79,H,L
1998,2/22/1998,,,54,79,1561.504,1553.2052,47.11071,PHO,97,A,L
1998,2/24/1998,,,55,105,1553.2052,1557.2788,47.527859,MIN,99,H,W
1998,2/26/1998,,,56,97,1557.2788,1559.4508,47.749718,TOR,86,H,W
1998,2/28/1998,,,57,100,1559.4508,1562.932,48.104454,PHI,88,H,W
1998,3/2/1998,,,58,116,1562.932,1577.3932,49.565784,SAC,95,A,W
1998,3/4/1998,,,59,83,1577.3932,1562.2625,48.036308,GSW,90,A,L
1998,3/6/1998,,,60,84,1562.2625,1558.2324,47.625313,LAL,91,A,L
1998,3/8/1998,,,61,82,1558.2324,1567.2473,48.542664,POR,78,A,W
1998,3/10/1998,,,62,79,1567.2473,1569.2158,48.741974,NJN,78,H,W
1998,3/12/1998,,,63,97,1569.2158,1572.5886,49.082588,SAC,86,H,W
1998,3/14/1998,,,64,86,1572.5886,1563.3226,48.144192,CHI,96,H,L
1998,3/16/1998,,,65,96,1563.3226,1567.292,48.547192,MIL,85,H,W
1998,3/18/1998,,,66,92,1567.292,1581.0236,49.929256,MIN,76,A,W
1998,3/20/1998,,,67,82,1581.0236,1567.5939,48.577778,CHH,92,H,L
1998,3/22/1998,,,68,93,1567.5939,1575.2441,49.349953,PHO,83,H,W
1998,3/24/1998,,,69,86,1575.2441,1580.5885,49.885777,CLE,85,A,W
1998,3/25/1998,,,70,94,1580.5885,1572.9827,49.122307,DET,103,A,L
1998,3/27/1998,,,71,110,1572.9827,1588.0739,50.630894,PHI,85,A,W
1998,3/29/1998,,,72,74,1588.0739,1614.3755,53.193218,IND,55,A,W
1998,3/31/1998,,,73,95,1614.3755,1630.7164,54.73563,NYK,78,A,W
1998,4/2/1998,,,74,103,1630.7164,1641.5448,55.73447,MIA,89,H,W
1998,4/4/1998,,,75,88,1641.5448,1642.411,55.813534,GSW,80,H,W
1998,4/6/1998,,,76,75,1642.411,1630.134,54.68137,POR,79,H,L
1998,4/8/1998,,,77,88,1630.134,1625.9871,54.293449,UTA,98,A,L
1998,4/10/1998,,,78,99,1625.9871,1635.5486,55.183735,SEA,84,H,W
1998,4/13/1998,,,79,75,1635.5486,1612.9143,53.053345,LAL,99,H,L
1998,4/16/1998,,,80,110,1612.9143,1616.6859,53.413746,VAN,97,A,W
1998,4/17/1998,,,81,89,1616.6859,1623.7732,54.085258,SEA,87,A,W
1998,4/19/1998,,,82,96,1623.7732,1624.7122,54.173649,DEN,82,H,W
1998,4/23/1998,,,83,102,1624.7122,1636.2573,55.249142,PHO,96,A,W
1998,4/25/1998,,,84,101,1636.2573,1630.6885,54.733028,PHO,108,A,L
1998,4/27/1998,,,85,100,1630.6885,1638.8882,55.491203,PHO,88,H,W
1998,4/29/1998,,,86,99,1638.8882,1649.2534,56.433594,PHO,80,H,W
1998,5/5/1998,,,87,82,1649.2534,1647.2313,56.251186,UTA,83,A,L
1998,5/7/1998,,,88,106,1647.2313,1644.4889,56.002678,UTA,109,A,L
1998,5/9/1998,,,89,86,1644.4889,1660.2029,57.408855,UTA,64,H,W
1998,5/10/1998,,,90,73,1660.2029,1648.2297,56.341339,UTA,82,H,L
1998,5/12/1998,,,91,77,1648.2297,1643.0895,55.875374,UTA,87,A,L
1999,2/5/1999,,,1,101,1608.5671,1611.2472,52.641026,SAC,83,H,W
1999,2/6/1999,,,2,96,1611.2472,1616.9377,53.187519,MIN,82,H,W
1999,2/8/1999,,,3,75,1616.9377,1607.8658,52.314137,LAL,80,H,L
1999,2/9/1999,,,4,70,1607.8658,1601.7904,51.722889,MIN,74,A,L
1999,2/11/1999,,,5,89,1601.7904,1592.7317,50.832428,CLE,99,A,L
1999,2/12/1999,,,6,98,1592.7317,1599.2009,51.46941,PHI,94,A,W
1999,2/14/1999,,,7,89,1599.2009,1619.7426,53.455158,CHI,76,A,W
1999,2/17/1999,,,8,76,1619.7426,1610.3478,52.55423,PHO,79,H,L
1999,2/19/1999,,,9,94,1610.3478,1603.6693,51.906265,LAL,106,A,L
1999,2/21/1999,,,10,85,1603.6693,1611.4823,52.663696,DET,64,H,W
1999,2/22/1999,,,11,89,1611.4823,1604.9326,52.029297,MIN,95,A,L
1999,2/24/1999,,,12,99,1604.9326,1613.864,52.892906,SEA,81,H,W
1999,2/26/1999,,,13,82,1613.864,1605.444,52.079037,SEA,92,A,L
1999,2/28/1999,,,14,87,1605.444,1591.7433,50.734653,UTA,101,H,L
1999,3/2/1999,,,15,99,1591.7433,1607.2815,52.257484,HOU,82,A,W
1999,3/4/1999,,,16,95,1607.2815,1615.4159,53.041824,DAL,79,A,W
1999,3/6/1999,,,17,114,1615.4159,1617.2316,53.215611,LAC,85,H,W
1999,3/7/1999,,,18,106,1617.2316,1621.3298,53.606106,DEN,96,A,W
1999,3/10/1999,,,19,81,1621.3298,1623.6587,53.826893,ORL,79,H,W
1999,3/12/1999,,,20,99,1623.6587,1628.421,54.275814,PHO,97,A,W
1999,3/13/1999,,,21,92,1628.421,1631.041,54.521286,DEN,61,H,W
1999,3/16/1999,,,22,121,1631.041,1638.8391,55.245449,SAC,109,A,W
1999,3/17/1999,,,23,82,1638.8391,1642.1099,55.546234,GSW,78,A,W
1999,3/19/1999,,,24,85,1642.1099,1636.2196,55.003284,POR,90,A,L
1999,3/20/1999,,,25,92,1636.2196,1637.9526,55.163624,VAN,88,A,W
1999,3/23/1999,,,26,112,1637.9526,1640.5081,55.399151,DEN,82,H,W
1999,3/25/1999,,,27,86,1640.5081,1646.4277,55.94059,DEN,65,A,W
1999,3/26/1999,,,28,91,1646.4277,1635.0851,54.898056,TOR,93,H,L
1999,3/27/1999,,,29,99,1635.0851,1638.0978,55.177029,DAL,77,H,W
1999,3/30/1999,,,30,95,1638.0978,1641.7174,55.510239,SEA,87,H,W
1999,4/1/1999,,,31,103,1641.7174,1642.7019,55.600491,VAN,91,H,W
1999,4/3/1999,,,32,103,1642.7019,1644.3611,55.752232,LAC,82,H,W
1999,4/5/1999,,,33,93,1644.3611,1646.1598,55.91621,GSW,86,H,W
1999,4/8/1999,,,34,92,1646.1598,1656.0515,56.808071,HOU,83,A,W
1999,4/10/1999,,,35,84,1656.0515,1633.7321,54.772289,PHO,110,A,L
1999,4/12/1999,,,36,94,1633.7321,1640.1025,55.361847,PHO,77,H,W
1999,4/13/1999,,,37,86,1640.1025,1626.5419,54.099091,DAL,92,A,L
1999,4/14/1999,,,38,95,1626.5419,1631.3899,54.553894,MIN,79,H,W
1999,4/16/1999,,,39,81,1631.3899,1633.7783,54.776596,POR,80,H,W
1999,4/18/1999,,,40,86,1633.7783,1636.3823,55.01836,HOU,83,H,W
1999,4/20/1999,,,41,83,1636.3823,1657.8872,56.971703,UTA,69,A,W
1999,4/22/1999,,,42,103,1657.8872,1661.5219,57.29393,DAL,76,H,W
1999,4/24/1999,,,43,108,1661.5219,1670.9332,58.117188,LAL,81,H,W
1999,4/26/1999,,,44,94,1670.9332,1673.3612,58.326931,LAC,88,A,W
1999,4/27/1999,,,45,100,1673.3612,1663.318,57.45229,SAC,104,A,L
1999,4/29/1999,,,46,99,1663.318,1667.4829,57.817249,VAN,72,A,W
1999,5/1/1999,,,47,98,1667.4829,1672.0795,58.216343,POR,90,H,W
1999,5/2/1999,,,48,84,1672.0795,1676.9564,58.635494,UTA,78,H,W
1999,5/4/1999,,,49,87,1676.9564,1685.5664,59.364521,POR,81,A,W
1999,5/5/1999,,,50,88,1685.5664,1689.5479,59.696838,GSW,81,A,W
1999,5/9/1999,,,51,99,1689.5479,1691.9962,59.899673,MIN,86,H,W
1999,5/11/1999,,,52,71,1691.9962,1668.5547,57.910652,MIN,80,H,L
1999,5/13/1999,,,53,85,1668.5547,1677.3822,58.671875,MIN,71,A,W
1999,5/15/1999,,,54,92,1677.3822,1682.7208,59.125141,MIN,85,A,W
1999,5/17/1999,,,55,87,1682.7208,1686.3136,59.42712,LAL,81,H,W
1999,5/19/1999,,,56,79,1686.3136,1688.8203,59.636341,LAL,76,H,W
1999,5/22/1999,,,57,103,1688.8203,1700.9215,60.62915,LAL,91,A,W
1999,5/23/1999,,,58,118,1700.9215,1711.395,61.465034,LAL,107,A,W
1999,5/29/1999,,,59,80,1711.395,1714.1891,61.684311,POR,76,H,W
1999,5/31/1999,,,60,86,1714.1891,1715.9255,61.819794,POR,85,H,W
1999,6/4/1999,,,61,85,1715.9255,1733.6782,63.169727,POR,63,A,W
1999,6/6/1999,,,62,94,1733.6782,1745.0781,64.002525,POR,80,A,W
1999,6/16/1999,,,63,89,1745.0781,1749.5614,64.322701,NYK,77,H,W
1999,6/18/1999,,,64,80,1749.5614,1754.0686,64.640404,NYK,67,H,W
1999,6/21/1999,,,65,81,1754.0686,1743.8887,63.916882,NYK,89,A,L
1999,6/23/1999,,,66,96,1743.8887,1751.9392,64.490829,NYK,89,A,W
1999,6/25/1999,,,67,78,1751.9392,1755.5758,64.745705,NYK,77,A,W
2000,11/2/1999,,,1,89,1692.9319,1696.8281,60.135586,PHI,76,H,W
2000,11/4/1999,,,2,104,1696.8281,1699.76,60.375294,GSW,81,H,W
2000,11/5/1999,,,3,95,1699.76,1706.4171,60.913265,HOU,85,A,W
2000,11/7/1999,,,4,74,1706.4171,1699.2922,60.337162,PHO,77,A,L
2000,11/9/1999,,,5,118,1699.2922,1708.0988,61.047771,GSW,89,A,W
2000,11/10/1999,,,6,99,1708.0988,1710.1469,61.210823,LAC,94,A,W
2000,11/13/1999,,,7,95,1710.1469,1714.546,61.558201,CHH,79,H,W
2000,11/15/1999,,,8,85,1714.546,1705.802,60.863926,UTA,91,A,L
2000,11/16/1999,,,9,90,1705.802,1708.3865,61.070728,IND,87,H,W
2000,11/18/1999,,,10,88,1708.3865,1694.3733,59.933586,MIL,99,A,L
2000,11/20/1999,,,11,106,1694.3733,1697.0135,60.150795,DAL,90,H,W
2000,11/22/1999,,,12,94,1697.0135,1701.4663,60.514019,PHI,91,A,W
2000,11/24/1999,,,13,121,1701.4663,1713.2555,61.456699,BOS,98,A,W
2000,11/26/1999,,,14,101,1713.2555,1714.8123,61.579102,CHI,78,H,W
2000,11/27/1999,,,15,106,1714.8123,1716.725,61.728821,DEN,87,H,W
2000,11/30/1999,,,16,106,1716.725,1721.3562,62.088268,DET,87,H,W
2000,12/2/1999,,,17,96,1721.3562,1723.0023,62.214985,NJN,94,A,W
2000,12/3/1999,,,18,80,1723.0023,1699.7157,60.371681,DET,102,A,L
2000,12/5/1999,,,19,92,1699.7157,1689.0693,59.493141,TOR,98,A,L
2000,12/7/1999,,,20,77,1689.0693,1682.2175,58.916134,IND,83,A,L
2000,12/9/1999,,,21,99,1682.2175,1682.8977,58.973816,VAN,91,H,W
2000,12/11/1999,,,22,89,1682.8977,1655.0139,56.539024,WAS,99,H,L
2000,12/14/1999,,,23,111,1655.0139,1664.369,57.371662,DAL,93,A,W
2000,12/15/1999,,,24,83,1664.369,1666.223,57.534821,HOU,77,H,W
2000,12/17/1999,,,25,103,1666.223,1668.6578,57.748146,BOS,94,H,W
2000,12/18/1999,,,26,84,1668.6578,1661.0173,57.075138,DEN,86,A,L
2000,12/21/1999,,,27,91,1661.0173,1663.0172,57.252312,PHO,90,H,W
2000,12/23/1999,,,28,91,1663.0172,1652.368,56.300743,MIL,94,H,L
2000,12/25/1999,,,29,93,1652.368,1646.9219,55.806488,LAL,99,A,L
2000,12/27/1999,,,30,105,1646.9219,1655.7408,56.604275,GSW,83,A,W
2000,12/30/1999,,,31,98,1655.7408,1658.3319,56.836109,VAN,88,A,W
2000,1/4/2000,,,32,88,1658.3319,1650.3485,56.118053,MIN,91,A,L
2000,1/5/2000,,,33,96,1650.3485,1638.6931,55.050259,SEA,99,H,L
2000,1/7/2000,,,34,102,1638.6931,1657.3497,56.748367,PHO,83,A,W
2000,1/8/2000,,,35,127,1657.3497,1664.994,57.426735,ORL,92,H,W
2000,1/10/2000,,,36,93,1664.994,1670.0385,57.868626,UTA,86,H,W
2000,1/13/2000,,,37,103,1670.0385,1662.6598,57.220699,SAC,107,A,L
2000,1/14/2000,,,38,85,1662.6598,1653.5988,56.411728,SEA,91,A,L
2000,1/17/2000,,,39,99,1653.5988,1656.4778,56.670334,LAC,93,A,W
2000,1/19/2000,,,40,95,1656.4778,1642.0886,55.363667,POR,105,H,L
2000,1/22/2000,,,41,96,1642.0886,1648.4342,55.944241,NYK,83,H,W
2000,1/25/2000,,,42,105,1648.4342,1650.4375,56.126118,LAC,82,H,W
2000,1/27/2000,,,43,92,1650.4375,1654.7625,56.51643,MIN,80,H,W
2000,1/29/2000,,,44,67,1654.7625,1647.417,55.851627,POR,81,A,L
2000,2/1/2000,,,45,105,1647.417,1660.7589,57.052189,LAL,81,H,W
2000,2/3/2000,,,46,112,1660.7589,1664.9877,57.426174,TOR,95,H,W
2000,2/6/2000,,,47,90,1664.9877,1659.2581,56.91869,UTA,93,A,L
2000,2/8/2000,,,48,79,1659.2581,1660.8151,57.057178,SEA,77,H,W
2000,2/9/2000,,,49,106,1660.8151,1666.186,57.531574,DEN,97,A,W
2000,2/15/2000,,,50,81,1666.186,1647.9075,55.896305,CLE,92,A,L
2000,2/18/2000,,,51,116,1647.9075,1652.9568,56.353867,HOU,92,H,W
2000,2/20/2000,,,52,113,1652.9568,1656.3141,56.655666,HOU,111,A,W
2000,2/21/2000,,,53,89,1656.3141,1639.8206,55.154533,PHO,98,H,L
2000,2/24/2000,,,54,72,1639.8206,1644.9382,55.625217,CHH,70,A,W
2000,2/25/2000,,,55,91,1644.9382,1649.4958,56.040714,CHI,78,A,W
2000,2/27/2000,,,56,98,1649.4958,1642.9941,55.446926,MIN,102,A,L
2000,2/29/2000,,,57,93,1642.9941,1651.9009,56.258545,MIA,69,H,W
2000,3/2/2000,,,58,102,1651.9009,1637.4626,54.936226,MIN,108,H,L
2000,3/4/2000,,,59,103,1637.4626,1623.8707,53.660656,SAC,108,H,L
2000,3/6/2000,,,60,106,1623.8707,1625.3713,53.802883,NJN,104,H,W
2000,3/9/2000,,,61,105,1625.3713,1638.4275,55.025665,ATL,79,A,W
2000,3/10/2000,,,62,106,1638.4275,1643.7378,55.515198,WAS,99,A,W
2000,3/12/2000,,,63,80,1643.7378,1631.7378,54.402477,NYK,93,A,L
2000,3/14/2000,,,64,94,1631.7378,1634.7167,54.680859,ATL,79,H,W
2000,3/16/2000,,,65,88,1634.7167,1597.5844,51.117271,DAL,110,H,L
2000,3/18/2000,,,66,102,1597.5844,1601.6986,51.521496,DEN,82,H,W
2000,3/21/2000,,,67,96,1601.6986,1597.5459,51.113483,DAL,97,A,L
2000,3/22/2000,,,68,103,1597.5459,1599.1301,51.269394,LAC,78,H,W
2000,3/25/2000,,,69,96,1599.1301,1603.5077,51.698551,CLE,76,H,W
2000,3/27/2000,,,70,90,1603.5077,1612.8684,52.607735,SEA,82,A,W
2000,3/28/2000,,,71,89,1612.8684,1622.2948,53.510925,POR,85,A,W
2000,3/30/2000,,,72,102,1622.2948,1623.702,53.644646,GSW,90,H,W
2000,4/2/2000,,,73,84,1623.702,1618.5549,53.154125,MIA,88,A,L
2000,4/4/2000,,,74,97,1618.5549,1608.5872,52.193378,ORL,107,A,L
2000,4/5/2000,,,75,98,1608.5872,1591.89,50.554348,SAC,108,H,L
2000,4/8/2000,,,76,98,1591.89,1625.0962,53.776829,LAL,80,A,W
2000,4/9/2000,,,77,107,1625.0962,1629.0377,54.148945,VAN,99,A,W
2000,4/11/2000,,,78,98,1629.0377,1637.6113,54.950016,SAC,92,A,W
2000,4/13/2000,,,79,77,1637.6113,1616.2479,52.933014,POR,93,H,L
2000,4/15/2000,,,80,106,1616.2479,1628.351,54.084282,UTA,83,H,W
2000,4/17/2000,,,81,100,1628.351,1629.4128,54.184238,VAN,93,H,W
2000,4/19/2000,,,82,103,1629.4128,1636.6201,54.858002,LAL,98,H,W
2000,4/22/2000,,,83,70,1636.6201,1629.5753,54.199516,PHO,72,H,L
2000,4/25/2000,,,84,85,1629.5753,1638.4666,55.029282,PHO,70,H,W
2000,4/29/2000,,,85,94,1638.4666,1632.3522,54.460007,PHO,101,A,L
2000,5/2/2000,,,86,78,1632.3522,1624.7616,53.745132,PHO,89,A,L
2001,10/31/2000,,,1,98,1594.8212,1603.7402,51.577023,IND,85,H,W
2001,11/2/2000,,,2,103,1603.7402,1610.1372,52.200691,MIN,91,H,W
2001,11/4/2000,,,3,117,1610.1372,1616.0538,52.772591,GSW,105,A,W
2001,11/7/2000,,,4,81,1616.0538,1605.1514,51.715065,PHO,100,A,L
2001,11/8/2000,,,5,91,1605.1514,1613.1284,52.490429,LAL,81,H,W
2001,11/10/2000,,,6,77,1613.1284,1608.2576,52.018002,DAL,79,A,L
2001,11/11/2000,,,7,91,1608.2576,1611.5739,52.34,VAN,78,H,W
2001,11/14/2000,,,8,86,1611.5739,1616.4233,52.808147,UTA,79,H,W
2001,11/16/2000,,,9,99,1616.4233,1620.5924,53.207947,WAS,95,A,W
2001,11/17/2000,,,10,94,1620.5924,1614.5258,52.625355,MIN,99,A,L
2001,11/22/2000,,,11,112,1614.5258,1622.3273,53.373569,SEA,85,H,W
2001,11/24/2000,,,12,92,1622.3273,1608.1857,52.011005,DEN,102,A,L
2001,11/25/2000,,,13,96,1608.1857,1620.6974,53.217979,PHI,76,H,W
2001,11/29/2000,,,14,82,1620.6974,1624.0087,53.533669,SAC,79,H,W
2001,12/1/2000,,,15,100,1624.0087,1617.5908,52.920353,LAL,109,A,L
2001,12/3/2000,,,16,97,1617.5908,1627.0343,53.820702,VAN,79,A,W
2001,12/5/2000,,,17,75,1627.0343,1621.1743,53.26355,SAC,81,A,L
2001,12/7/2000,,,18,83,1621.1743,1611.5348,52.336216,NYK,86,H,L
2001,12/9/2000,,,19,105,1611.5348,1613.5416,52.530354,CHI,81,H,W
2001,12/11/2000,,,20,91,1613.5416,1626.3296,53.753971,UTA,83,A,W
2001,12/13/2000,,,21,93,1626.3296,1619.2924,53.083542,PHO,103,A,L
2001,12/14/2000,,,22,96,1619.2924,1602.5404,51.45945,DEN,102,H,L
2001,12/16/2000,,,23,90,1602.5404,1608.538,52.045284,PHO,82,H,W
2001,12/19/2000,,,24,86,1608.538,1617.8156,52.941933,HOU,79,A,W
2001,12/20/2000,,,25,94,1617.8156,1623.2943,53.465702,CLE,77,H,W
2001,12/22/2000,,,26,105,1623.2943,1625.7205,53.696228,GSW,87,H,W
2001,12/23/2000,,,27,84,1625.7205,1621.4801,53.292747,CHH,88,A,L
2001,12/26/2000,,,28,103,1621.4801,1624.8519,53.613804,HOU,95,H,W
2001,12/28/2000,,,29,104,1624.8519,1616.6604,52.830944,CHI,105,A,L
2001,12/30/2000,,,30,89,1616.6604,1628.2642,53.936977,IND,77,A,W
2001,1/2/2001,,,31,80,1628.2642,1632.9095,54.374084,MIA,72,H,W
2001,1/6/2001,,,32,108,1632.9095,1635.4224,54.609123,DET,101,H,W
2001,1/9/2001,,,33,112,1635.4224,1646.722,55.653507,ORL,95,A,W
2001,1/12/2001,,,34,111,1646.722,1657.7118,56.648766,DET,90,A,W
2001,1/13/2001,,,35,83,1657.7118,1646.3927,55.623363,PHI,100,A,L
2001,1/15/2001,,,36,82,1646.3927,1630.5675,54.154125,NYK,104,A,L
2001,1/17/2001,,,37,91,1630.5675,1614.401,52.613319,TOR,98,H,L
2001,1/20/2001,,,38,109,1614.401,1603.3805,51.54179,ORL,112,H,L
2001,1/23/2001,,,39,110,1603.3805,1607.8462,51.977955,VAN,77,H,W
2001,1/25/2001,,,40,97,1607.8462,1619.583,53.111378,SAC,91,A,W
2001,1/27/2001,,,41,99,1619.583,1635.1135,54.580292,UTA,86,A,W
2001,1/29/2001,,,42,96,1635.1135,1644.7651,55.474136,LAC,67,A,W
2001,1/31/2001,,,43,92,1644.7651,1647.1531,55.692928,LAC,70,H,W
2001,2/3/2001,,,44,90,1647.1531,1648.6887,55.833126,HOU,88,H,W
2001,2/5/2001,,,45,109,1648.6887,1651.5699,56.095093,GSW,85,H,W
2001,2/7/2001,,,46,107,1651.5699,1659.923,56.846493,CLE,89,A,W
2001,2/8/2001,,,47,97,1659.923,1651.0195,56.045155,NJN,99,A,L
2001,2/13/2001,,,48,104,1651.0195,1656.5582,56.545273,DAL,92,H,W
2001,2/15/2001,,,49,102,1656.5582,1658.9237,56.757244,WAS,78,H,W
2001,2/16/2001,,,50,91,1658.9237,1667.2775,57.49789,MIN,85,A,W
2001,2/18/2001,,,51,92,1667.2775,1680.6938,58.660824,TOR,74,A,W
2001,2/19/2001,,,52,98,1680.6938,1674.0808,58.091763,MIL,102,A,L
2001,2/21/2001,,,53,99,1674.0808,1665.9709,57.382877,LAL,101,H,L
2001,2/23/2001,,,54,100,1665.9709,1669.809,57.719856,BOS,82,H,W
2001,2/24/2001,,,55,107,1669.809,1675.3878,58.204876,DAL,104,A,W
2001,2/27/2001,,,56,87,1675.3878,1661.5959,56.995518,POR,95,H,L
2001,3/1/2001,,,57,91,1661.5959,1669.0668,57.6549,PHO,71,H,W
2001,3/3/2001,,,58,124,1669.0668,1671.717,57.886387,ATL,95,H,W
2001,3/5/2001,,,59,91,1671.717,1677.0205,58.345734,VAN,77,A,W
